0 3
1 2
2 2
3 4
4 3
5 2
6 2
7 3
8 4
9 0
10 4
11 1
12 3
13 4
14 0
15 4
16 0
17 4
18 1
19 3
20 4
21 0
22 0
23 2
24 3
25 3
26 3
27 3
28 2
29 2
30 2
31 4
32 0
33 3
34 2
35 3
36 2
37 2
38 3
39 2
40 2
41 4
42 0
43 0
44 0
45 1
46 1
47 3
48 2
49 3
50 0
51 0
52 2
53 2
54 2
55 2
56 4
57 0
58 2
59 1
60 1
61 0
62 0
63 1
64 2
65 2
66 4
67 4
68 2
69 4
70 1
71 2
72 2
73 1
74 4
75 2
76 2
77 3
78 4
79 0
80 1
81 4
82 0
83 1
84 1
85 0
86 0
87 4
88 1
89 4
90 1
91 0
92 3
93 0
94 2
95 3
96 4
97 1
98 3
99 4
