0 1
1 0.0846224
2 -0.211183
3 0.058176
4 0.0363997
5 -0.0411158
6 0.216766
7 0.15188
8 -0.157115
9 -0.148989
10 0.0763809
11 0.00790468
12 -0.157195
13 0.00505367
14 0.119497
15 -0.0820231
16 -0.187653
17 0.306444
18 -0.0253152
19 -0.17076
20 0.136808
