0 1
1 3
2 2
3 2
4 1
5 3
6 3
7 4
8 3
9 2
10 3
11 2
12 0
13 1
14 1
15 3
16 2
17 0
18 0
19 4
20 3
21 4
22 4
23 0
24 4
25 2
26 2
27 3
28 2
29 4
30 0
31 2
32 2
33 3
34 0
35 4
36 4
37 3
38 4
39 3
40 2
41 0
42 0
43 3
44 2
45 0
46 0
47 4
48 3
49 4
50 3
51 2
52 4
53 4
54 4
55 4
56 3
57 3
58 2
59 2
60 2
61 0
62 0
63 0
64 3
65 4
66 4
67 3
68 0
69 3
70 2
71 4
72 4
73 0
74 2
75 1
76 1
77 1
78 1
79 1
80 3
81 2
82 0
83 3
84 4
85 3
86 2
87 2
88 4
89 4
90 3
91 4
92 4
93 4
94 4
95 0
96 4
97 2
98 0
99 1
