0 1
1 -0.0191613
2 -0.140169
3 0.210757
4 0.0997977
5 -0.08367
6 -0.205469
7 0.0980579
8 0.155809
9 -0.316775
10 -0.114999
11 0.219009
12 0.00581463
13 -0.108407
14 -0.0271393
15 0.0678656
16 0.124775
17 -0.250922
18 -0.00535542
19 0.176033
20 -0.153667
