0 1
1 1
2 1
3 1
4 3
5 0
6 1
7 4
8 3
9 1
10 4
11 3
12 0
13 1
14 1
15 4
16 1
17 2
18 4
19 2
20 1
21 0
22 3
23 0
24 1
25 4
26 2
27 2
28 1
29 1
30 0
31 2
32 1
33 1
34 1
35 3
36 0
37 4
38 4
39 2
40 4
41 4
42 0
43 3
44 2
45 4
46 4
47 1
48 4
49 0
50 2
51 4
52 3
53 2
54 1
55 1
56 4
57 2
58 2
59 4
60 3
61 1
62 4
63 2
64 4
65 0
66 0
67 3
68 0
69 0
70 0
71 2
72 4
73 1
74 1
75 4
76 4
77 1
78 3
79 2
80 2
81 0
82 2
83 4
84 2
85 0
86 4
87 3
88 2
89 2
90 4
91 2
92 0
93 4
94 3
95 0
96 0
97 0
98 2
99 0
